Date,000001.SS,^BVSP,^FTSE,^GSPC,^GSPTSE,^HSI,^IBEX,^N225,^STOXX50E
2009-07-24,3372.60302734375,54457.0,4576.60009765625,979.260009765625,10687.900390625,19982.7890625,10438.5888671875,9944.5498046875,2582.760009765625
2009-07-27,3435.2119140625,54549.0,4586.10009765625,982.1799926757812,10757.400390625,20251.619140625,10591.689453125,10088.66015625,2601.409912109375
2009-07-28,3438.37109375,54472.0,4528.7998046875,979.6199951171875,10570.5,20624.5390625,10663.9892578125,10087.259765625,2573.080078125
2009-07-29,3266.431884765625,53735.0,4547.5,975.1500244140625,10455.2998046875,20135.5,10661.5888671875,10113.240234375,2600.31005859375
2009-07-30,3321.56005859375,54478.0,4631.60009765625,986.75,10676.7001953125,20234.080078125,10874.3896484375,10165.2099609375,2654.739990234375
2009-07-31,3412.06201171875,54766.0,4608.39990234375,987.47998046875,10787.2001953125,20573.330078125,10855.0888671875,10356.830078125,2638.1298828125
2009-08-04,3471.44189453125,56038.0,4671.39990234375,1005.6500244140625,11018.099609375,20796.4296875,10876.7890625,10375.009765625,2670.9599609375
2009-08-05,3428.5009765625,56384.0,4647.10009765625,1002.719970703125,11046.900390625,20494.76953125,10704.3896484375,10252.5302734375,2643.1298828125
2009-08-06,3356.330078125,55755.0,4690.5,997.0800170898438,10793.400390625,20899.240234375,10775.9892578125,10388.08984375,2662.010009765625
2009-08-07,3260.68994140625,56330.0,4731.60009765625,1010.47998046875,10885.2998046875,20375.369140625,10947.5888671875,10412.08984375,2706.219970703125
2009-08-10,3249.760009765625,56830.0,4722.2001953125,1007.0999755859375,10793.7001953125,20929.51953125,10922.9892578125,10524.259765625,2693.610107421875
2009-08-11,3264.72607421875,55761.0,4671.2998046875,994.3499755859375,10629.5,21074.2109375,10831.8896484375,10585.4599609375,2650.93994140625
2009-08-12,3112.718994140625,56588.0,4716.7998046875,1005.8099975585938,10659.900390625,20435.240234375,10933.7890625,10435.0,2688.2099609375
2009-08-13,3140.56005859375,57048.0,4755.5,1012.72998046875,10825.599609375,20861.30078125,11046.7890625,10517.1904296875,2705.739990234375
2009-08-14,3046.971923828125,56638.0,4714.0,1004.0900268554688,10848.0,20893.330078125,10901.8896484375,10597.330078125,2669.409912109375
2009-08-17,2870.6298828125,55218.0,4645.0,979.72998046875,10531.599609375,20137.650390625,10598.4892578125,10268.6103515625,2603.7900390625
2009-08-18,2910.884033203125,55749.0,4685.7998046875,989.6699829101562,10673.7998046875,20306.26953125,10708.2890625,10284.9599609375,2630.60009765625
2009-08-19,2785.583984375,56156.0,4689.7001953125,996.4600219726562,10686.7998046875,19954.23046875,10695.4892578125,10204.0,2622.8798828125
2009-08-20,2911.58203125,56831.0,4756.60009765625,1007.3699951171875,10700.5,20328.859375,10892.4892578125,10383.41015625,2663.669921875
2009-08-21,2960.77099609375,57729.0,4850.89990234375,1026.1300048828125,10831.2001953125,20199.01953125,11160.98828125,10238.2001953125,2745.6201171875
2009-08-24,2993.428955078125,57775.0,4896.2001953125,1025.5699462890625,10790.0,20535.939453125,11303.7880859375,10581.0498046875,2778.340087890625
2009-08-25,2915.802978515625,57421.0,4916.7998046875,1028.0,10920.5,20435.240234375,11427.7880859375,10497.3603515625,2801.139892578125
2009-08-26,2967.594970703125,57766.0,4890.60009765625,1028.1199951171875,10912.2001953125,20456.3203125,11376.388671875,10639.7099609375,2788.89990234375
2009-08-27,2946.39501953125,57704.0,4869.39990234375,1030.97998046875,10934.0,20242.75,11356.888671875,10473.9697265625,2777.6201171875
2009-08-28,2860.68798828125,57701.0,4908.89990234375,1028.9300537109375,10978.0,20098.619140625,11442.6884765625,10534.1396484375,2803.64990234375
2009-09-02,2714.97412109375,55386.0,4817.60009765625,994.75,10701.2998046875,19522.0,10999.689453125,10280.4599609375,2703.760009765625
2009-09-03,2845.02392578125,55707.0,4796.7998046875,1003.239990234375,10921.5,19761.6796875,11018.0888671875,10214.6396484375,2699.219970703125
2009-09-04,2861.60888671875,56652.0,4851.7001953125,1016.4000244140625,11017.5,20318.619140625,11222.6884765625,10187.1103515625,2743.340087890625
2009-09-08,2930.47509765625,57855.0,4947.2998046875,1025.3900146484375,11105.2998046875,21069.810546875,11366.587890625,10393.23046875,2786.25
2009-09-09,2946.259033203125,57910.0,5004.2998046875,1033.3699951171875,11000.2001953125,20851.0390625,11461.98828125,10312.1396484375,2820.580078125
2009-09-10,2924.883056640625,58536.0,4987.7001953125,1044.1400146484375,11155.0,21069.560546875,11340.7880859375,10513.669921875,2817.5
2009-09-11,2989.7919921875,58366.0,5011.5,1042.72998046875,11253.2001953125,21161.419921875,11452.587890625,10444.330078125,2831.3701171875
2009-09-14,3026.740966796875,58868.0,5018.89990234375,1049.3399658203125,11332.0,20932.19921875,11492.587890625,10202.0595703125,2829.25
2009-09-15,3033.72802734375,59264.0,5042.10009765625,1052.6300048828125,11495.7998046875,20866.369140625,11593.2880859375,10217.6201171875,2843.0
2009-09-16,2999.7099609375,60411.0,5124.10009765625,1068.760009765625,11555.599609375,21402.919921875,11746.888671875,10270.76953125,2882.280029296875
2009-09-17,3060.260009765625,60236.0,5164.0,1065.489990234375,11528.2001953125,21768.509765625,11770.98828125,10443.7998046875,2895.449951171875
2009-09-18,2962.6669921875,60703.0,5172.89990234375,1068.300048828125,11446.0,21623.44921875,11777.2880859375,10370.5400390625,2887.239990234375
2009-09-24,2853.553955078125,60046.0,5079.2998046875,1050.780029296875,11285.7998046875,21050.73046875,11695.888671875,10544.2197265625,2838.219970703125
2009-09-25,2838.842041015625,60356.0,5082.2001953125,1044.3800048828125,11212.400390625,21024.400390625,11643.7880859375,10265.98046875,2831.949951171875
2009-09-28,2763.52490234375,61317.0,5165.7001953125,1062.97998046875,11338.7001953125,20588.41015625,11891.1884765625,10009.51953125,2899.1201171875
2009-09-29,2754.5400390625,61235.0,5159.7001953125,1060.6099853515625,11395.0,21013.169921875,11853.6884765625,10100.2001953125,2892.43994140625
2009-09-30,2779.426025390625,61518.0,5133.89990234375,1057.0799560546875,11395.0,20955.25,11756.087890625,10133.23046875,2872.6298828125
2009-10-09,2911.715087890625,64071.0,5161.89990234375,1071.489990234375,11436.900390625,21499.439453125,11743.1884765625,10016.3896484375,2882.179931640625
2009-10-13,2936.19091796875,64646.0,5154.2001953125,1073.18994140625,11413.5,21467.359375,11608.2880859375,10076.5595703125,2879.06005859375
2009-10-14,2970.531982421875,66201.0,5256.10009765625,1092.02001953125,11532.7998046875,21886.48046875,11870.888671875,10060.2099609375,2950.820068359375
2009-10-15,2979.7880859375,66703.0,5223.0,1096.56005859375,11504.5,21999.080078125,11849.6884765625,10238.650390625,2939.090087890625
2009-10-16,2976.633056640625,66200.0,5190.2001953125,1087.6800537109375,11504.7998046875,21929.900390625,11676.388671875,10257.5595703125,2893.530029296875
2009-10-19,3038.27294921875,67239.0,5281.5,1097.9100341796875,11538.400390625,22200.4609375,11885.2880859375,10236.509765625,2947.409912109375
2009-10-20,3084.4541015625,65303.0,5243.39990234375,1091.06005859375,11538.099609375,22384.9609375,11790.1884765625,10336.83984375,2925.080078125
2009-10-21,3070.589111328125,65486.0,5257.89990234375,1081.4000244140625,11442.0,22318.109375,11875.1884765625,10333.3896484375,2936.830078125
2009-10-22,3051.412109375,66135.0,5207.39990234375,1092.9100341796875,11533.400390625,22210.51953125,11828.587890625,10267.169921875,2902.18994140625
2009-10-23,3107.846923828125,65059.0,5242.60009765625,1079.5999755859375,11382.099609375,22589.73046875,11739.7880859375,10282.990234375,2886.080078125
2009-10-27,3021.458984375,63161.0,5201.0,1063.4100341796875,11053.5,22169.58984375,11633.98828125,10212.4599609375,2835.169921875
2009-10-28,3031.3291015625,60162.0,5080.39990234375,1042.6300048828125,10805.2998046875,21761.580078125,11429.7880859375,10075.0498046875,2778.4599609375
2009-10-29,2960.466064453125,63721.0,5137.7001953125,1066.1099853515625,11075.2001953125,21264.990234375,11683.388671875,9891.099609375,2824.780029296875
2009-10-30,2995.847900390625,61546.0,5044.60009765625,1036.18994140625,10910.7998046875,21752.869140625,11414.7880859375,10034.740234375,2743.5
2009-11-04,3128.537109375,63913.0,5107.89990234375,1046.5,11071.2001953125,21614.76953125,11387.6884765625,9844.3095703125,2763.2900390625
2009-11-05,3155.052978515625,64816.0,5125.60009765625,1066.6300048828125,11180.7001953125,21479.080078125,11548.888671875,9717.4404296875,2793.43994140625
2009-11-06,3164.037109375,64466.0,5142.7001953125,1069.300048828125,11250.400390625,21829.720703125,11580.587890625,9789.349609375,2794.25
2009-11-09,3175.5849609375,66214.0,5235.2001953125,1093.0799560546875,11486.900390625,22207.55078125,11816.7880859375,9808.990234375,2860.110107421875
2009-11-10,3178.610107421875,66303.0,5230.60009765625,1093.010009765625,11426.7001953125,22268.16015625,11813.98828125,9870.73046875,2856.43994140625
2009-11-11,3175.19189453125,66431.0,5266.7998046875,1098.510009765625,11439.7998046875,22627.2109375,11801.388671875,9871.6796875,2881.010009765625
2009-11-12,3172.945068359375,64448.0,5276.5,1087.239990234375,11360.7998046875,22397.5703125,11834.48828125,9804.490234375,2876.919921875
2009-11-13,3187.64697265625,65326.0,5296.39990234375,1093.47998046875,11407.7001953125,22553.630859375,11866.98828125,9770.3095703125,2883.0400390625
2009-11-16,3275.048095703125,66627.0,5382.7001953125,1109.300048828125,11512.2998046875,22943.98046875,11986.888671875,9791.1796875,2926.14990234375
2009-11-17,3282.888916015625,67406.0,5345.89990234375,1110.3199462890625,11630.0,22914.150390625,11959.388671875,9729.9296875,2906.919921875
2009-11-18,3303.23388671875,66516.0,5342.10009765625,1109.800048828125,11652.7001953125,22840.330078125,12034.388671875,9676.7998046875,2908.530029296875
2009-11-19,3320.612060546875,66327.0,5267.7001953125,1094.9000244140625,11600.2998046875,22643.16015625,11846.1884765625,9549.4697265625,2860.2900390625
2009-11-24,3223.52587890625,67317.0,5324.0,1105.6500244140625,11539.599609375,22423.140625,11905.1884765625,9401.580078125,2877.580078125
2009-11-25,3290.1650390625,67917.0,5364.7998046875,1110.6300048828125,11636.900390625,22611.80078125,11965.7880859375,9441.6396484375,2896.89990234375
2009-11-27,3096.264892578125,67082.0,5245.7001953125,1091.489990234375,11464.400390625,21134.5,11776.7880859375,9081.51953125,2831.139892578125
2009-11-30,3195.301025390625,67044.0,5190.7001953125,1095.6300048828125,11447.2001953125,21821.5,11644.6884765625,9345.5498046875,2797.25
2009-12-01,3235.363037109375,68546.0,5312.2001953125,1108.8599853515625,11707.2998046875,22113.150390625,11862.087890625,9572.2001953125,2871.75
2009-12-02,3269.7509765625,68615.0,5327.39990234375,1109.239990234375,11779.7001953125,22289.5703125,11868.7880859375,9608.9404296875,2877.93994140625
2009-12-03,3264.6279296875,68315.0,5313.0,1099.9200439453125,11636.599609375,22553.869140625,11905.2880859375,9977.669921875,2876.139892578125
2009-12-04,3317.0439453125,67604.0,5322.39990234375,1105.97998046875,11510.7998046875,22498.150390625,12032.1884765625,10022.58984375,2910.330078125
2009-12-07,3331.89697265625,68512.0,5310.7001953125,1103.25,11489.599609375,22324.9609375,12011.7880859375,10167.599609375,2896.22998046875
2009-12-08,3296.6640625,67729.0,5223.10009765625,1091.93994140625,11368.900390625,22060.51953125,11808.888671875,10140.4697265625,2849.169921875
2009-12-09,3239.568115234375,68012.0,5203.89990234375,1095.949951171875,11379.2001953125,21741.759765625,11541.1884765625,10004.7197265625,2818.10009765625
2009-12-10,3254.263916015625,68728.0,5244.39990234375,1102.3499755859375,11464.599609375,21700.0390625,11594.6884765625,9862.8203125,2851.2900390625
2009-12-11,3247.318115234375,69267.0,5261.60009765625,1106.4100341796875,11423.900390625,21902.109375,11615.98828125,10107.8701171875,2862.320068359375
2009-12-14,3302.904052734375,69349.0,5315.2998046875,1114.1099853515625,11545.7001953125,22085.75,11705.888671875,10105.6796875,2885.0
2009-12-15,3274.4599609375,69311.0,5285.7998046875,1107.9300537109375,11541.0,21813.919921875,11735.48828125,10083.48046875,2888.580078125
2009-12-16,3255.212890625,68622.0,5320.2998046875,1109.1800537109375,11637.0,21611.740234375,11863.1884765625,10177.41015625,2926.52001953125
2009-12-17,3179.077880859375,67068.0,5217.60009765625,1096.0799560546875,11473.099609375,21347.630859375,11696.888671875,10163.7998046875,2891.659912109375
2009-12-18,3113.885986328125,66794.0,5196.7998046875,1102.469970703125,11463.400390625,21175.880859375,11644.98828125,10142.0498046875,2871.219970703125
2009-12-21,3122.972900390625,65925.0,5294.0,1114.050048828125,11554.7001953125,20948.099609375,11830.7880859375,10183.4697265625,2926.050048828125
2009-12-22,3050.52001953125,67418.0,5328.7001953125,1118.02001953125,11628.0,21092.0390625,11890.7880859375,10378.0302734375,2945.7099609375
2009-12-29,3211.760009765625,68296.0,5437.60009765625,1126.199951171875,11701.7998046875,21499.439453125,12035.087890625,10638.0595703125,2992.080078125
2009-12-30,3262.60009765625,68588.0,5397.89990234375,1126.4200439453125,11717.5,21496.619140625,11939.98828125,10546.4404296875,2966.239990234375
2010-01-04,3243.760009765625,70045.0,5500.2998046875,1132.989990234375,11866.900390625,21823.279296875,12145.0869140625,10654.7900390625,3017.800048828125
2010-01-05,3282.178955078125,70240.0,5522.5,1136.52001953125,11888.099609375,22279.580078125,12204.3876953125,10681.830078125,3012.360107421875
2010-01-06,3254.215087890625,70729.0,5530.0,1137.1400146484375,11944.5,22416.669921875,12222.4873046875,10731.4501953125,3009.659912109375
2010-01-07,3192.77587890625,70451.0,5526.7001953125,1141.68994140625,11887.5,22269.44921875,12166.287109375,10681.66015625,3007.340087890625
2010-01-08,3195.9970703125,70263.0,5534.2001953125,1144.97998046875,11953.7998046875,22296.75,12162.9873046875,10798.3203125,3017.85009765625
2010-01-12,3273.966064453125,70076.0,5498.7001953125,1136.219970703125,11820.2001953125,22326.640625,11966.087890625,10879.1396484375,2976.889892578125
2010-01-13,3172.657958984375,70385.0,5473.5,1145.6800537109375,11853.599609375,21748.599609375,11958.2880859375,10735.0302734375,2978.409912109375
2010-01-14,3215.550048828125,69801.0,5498.2001953125,1148.4599609375,11804.400390625,21716.94921875,11999.7880859375,10907.6796875,2989.7099609375
2010-01-15,3224.152099609375,68978.0,5455.39990234375,1136.030029296875,11685.400390625,21654.16015625,11844.98828125,10982.099609375,2940.25
2010-01-19,3246.8740234375,69909.0,5513.10009765625,1150.22998046875,11763.400390625,21677.98046875,12022.587890625,10764.900390625,2984.820068359375
2010-01-20,3151.85009765625,68200.0,5420.7998046875,1138.0400390625,11679.2998046875,21286.169921875,11708.98828125,10737.51953125,2914.60009765625
2010-01-21,3158.863037109375,66270.0,5335.10009765625,1116.47998046875,11469.099609375,20862.669921875,11443.98828125,10868.41015625,2863.25
2010-01-22,3128.587890625,66220.0,5303.0,1091.760009765625,11343.400390625,20726.1796875,11373.388671875,10590.5498046875,2836.800048828125
2010-01-26,3019.39404296875,65524.0,5276.89990234375,1092.1700439453125,11361.2001953125,20109.330078125,11347.2880859375,10325.2802734375,2827.739990234375
2010-01-27,2986.60693359375,65070.0,5217.5,1097.5,11344.099609375,20033.0703125,11042.189453125,10252.080078125,2787.39990234375
2010-01-28,2994.14306640625,65588.0,5145.7001953125,1084.530029296875,11274.2001953125,20356.369140625,10829.2890625,10414.2900390625,2737.330078125
2010-01-29,2989.2919921875,65402.0,5188.5,1073.8699951171875,11094.2998046875,20121.990234375,10947.689453125,10198.0400390625,2776.830078125
2010-02-01,2941.360107421875,66572.0,5247.39990234375,1089.18994140625,11317.599609375,20243.75,10995.189453125,10205.01953125,2793.2900390625
2010-02-02,2934.712890625,67163.0,5283.2998046875,1103.3199462890625,11408.2998046875,20272.1796875,11140.888671875,10371.08984375,2830.010009765625
2010-02-03,3003.8349609375,67109.0,5253.2001953125,1097.280029296875,11390.5,20722.080078125,10888.3896484375,10404.330078125,2804.610107421875
2010-02-04,2995.30810546875,63934.0,5139.2998046875,1063.1099853515625,11128.7998046875,20341.640625,10241.689453125,10355.98046875,2707.449951171875
2010-02-05,2939.402099609375,62763.0,5060.89990234375,1066.18994140625,11223.099609375,19665.080078125,10103.2900390625,10057.08984375,2631.639892578125
2010-02-08,2935.174072265625,63153.0,5092.2998046875,1056.739990234375,11115.2998046875,19550.890625,10206.2890625,9951.8203125,2664.2900390625
2010-02-09,2948.842041015625,64718.0,5111.7998046875,1070.52001953125,11274.2001953125,19790.279296875,10275.3896484375,9932.900390625,2668.429931640625
2010-02-10,2982.5,65051.0,5132.0,1068.1300048828125,11286.2998046875,19922.220703125,10454.9892578125,9963.990234375,2700.169921875
2010-02-12,3018.133056640625,65855.0,5142.5,1075.510009765625,11469.7998046875,20268.689453125,10224.8896484375,10092.1904296875,2674.4599609375
2010-02-22,3003.39794921875,67184.0,5352.10009765625,1108.010009765625,11634.7998046875,20377.26953125,10570.4892578125,10400.4697265625,2778.1201171875
2010-02-23,2982.574951171875,66108.0,5315.10009765625,1094.5999755859375,11526.7001953125,20623.0,10312.8896484375,10352.099609375,2730.570068359375
2010-02-24,3022.177001953125,65795.0,5342.89990234375,1105.239990234375,11521.7998046875,20467.740234375,10253.9892578125,10198.830078125,2734.949951171875
2010-02-25,3060.617919921875,66121.0,5278.2001953125,1102.93994140625,11631.400390625,20399.5703125,10126.189453125,10101.9599609375,2684.419921875
2010-02-26,3051.943115234375,66503.0,5354.5,1104.489990234375,11629.599609375,20608.69921875,10333.5888671875,10126.0302734375,2728.469970703125
2010-03-01,3087.842041015625,67228.0,5405.89990234375,1115.7099609375,11728.099609375,21056.9296875,10434.8896484375,10172.0595703125,2772.699951171875
2010-03-02,3073.10791015625,67779.0,5484.10009765625,1118.31005859375,11828.2998046875,20906.109375,10521.4892578125,10221.83984375,2796.330078125
2010-03-03,3097.0048828125,67641.0,5533.2001953125,1118.7900390625,11852.900390625,20876.7890625,10664.4892578125,10253.1396484375,2822.590087890625
2010-03-04,3023.373046875,67815.0,5527.2001953125,1122.969970703125,11825.0,20575.779296875,10745.2890625,10145.7197265625,2816.10009765625
2010-03-05,3031.06494140625,68847.0,5599.7998046875,1138.699951171875,11975.099609375,20787.970703125,11019.7890625,10368.9599609375,2877.43994140625
2010-03-08,3053.23193359375,68575.0,5606.7001953125,1138.5,11963.7998046875,21196.869140625,11078.2890625,10585.919921875,2879.2900390625
2010-03-09,3069.14111328125,69576.0,5602.2998046875,1140.449951171875,11918.7001953125,21207.55078125,11002.7890625,10567.650390625,2880.7099609375
2010-03-10,3048.927001953125,69979.0,5640.60009765625,1145.6099853515625,11961.099609375,21208.2890625,11120.98828125,10563.919921875,2909.39990234375
2010-03-11,3051.281982421875,69885.0,5617.2998046875,1150.239990234375,11979.7001953125,21228.19921875,11045.3896484375,10664.9501953125,2895.739990234375
2010-03-12,3013.412109375,69341.0,5625.7001953125,1149.989990234375,12013.7998046875,21209.740234375,11076.9892578125,10751.259765625,2898.360107421875
2010-03-15,2976.93896484375,69024.0,5593.89990234375,1150.510009765625,12008.7998046875,21079.099609375,10957.7890625,10751.98046875,2870.550048828125
2010-03-16,2992.841064453125,69942.0,5620.39990234375,1159.4599609375,12089.400390625,21022.9296875,11059.2890625,10721.7099609375,2905.929931640625
2010-03-17,3050.47900390625,69723.0,5644.60009765625,1166.2099609375,12100.7001953125,21384.490234375,11166.7880859375,10846.98046875,2931.31005859375
2010-03-18,3046.089111328125,69697.0,5642.60009765625,1165.8299560546875,12040.0,21330.669921875,11073.4892578125,10744.0302734375,2913.739990234375
2010-03-19,3067.75,68829.0,5650.10009765625,1159.9000244140625,11948.0,21370.8203125,10990.7890625,10824.7197265625,2897.949951171875
2010-03-23,3053.125,69387.0,5673.60009765625,1174.1700439453125,12044.5,20987.779296875,10996.189453125,10774.150390625,2910.52001953125
2010-03-24,3056.80810546875,68913.0,5677.89990234375,1167.719970703125,11963.0,21008.619140625,10866.2890625,10815.0302734375,2903.93994140625
2010-03-25,3019.176025390625,68442.0,5727.7001953125,1165.72998046875,11958.099609375,20778.55078125,11091.388671875,10828.849609375,2948.090087890625
2010-03-26,3059.715087890625,68683.0,5703.0,1166.5899658203125,11957.400390625,21053.109375,11071.0888671875,10996.3701171875,2940.93994140625
2010-03-29,3123.798095703125,69939.0,5710.7001953125,1173.219970703125,12029.7001953125,21237.4296875,11090.98828125,10986.4697265625,2947.489990234375
2010-03-30,3128.468017578125,69960.0,5672.2998046875,1173.27001953125,12044.2001953125,21374.7890625,10980.689453125,11097.1396484375,2939.679931640625
2010-03-31,3109.10498046875,70372.0,5679.60009765625,1169.4300537109375,12037.7001953125,21239.349609375,10871.2890625,11089.9404296875,2931.159912109375
2010-04-01,3147.416015625,71136.0,5744.89990234375,1178.0999755859375,12151.099609375,21537.0,11067.8896484375,11244.400390625,2978.5
2010-04-07,3148.221923828125,70793.0,5762.10009765625,1182.449951171875,12110.900390625,21928.76953125,11191.2880859375,11292.830078125,2974.6201171875
2010-04-08,3118.708984375,71785.0,5712.7001953125,1186.43994140625,12113.5,21867.0390625,11076.2890625,11168.2001953125,2942.31005859375
2010-04-09,3145.346923828125,71417.0,5771.0,1194.3699951171875,12176.7998046875,22208.5,11394.1884765625,11204.33984375,2993.5400390625
2010-04-12,3129.262939453125,70614.0,5777.7001953125,1196.47998046875,12148.7001953125,22138.169921875,11460.7880859375,11251.900390625,3002.22998046875
2010-04-13,3161.2509765625,70792.0,5761.7001953125,1197.300048828125,12101.5,22103.529296875,11460.98828125,11161.23046875,2988.239990234375
2010-04-14,3166.18310546875,71035.0,5796.2998046875,1210.6500244140625,12204.400390625,22121.4296875,11503.6884765625,11204.900390625,3008.030029296875
2010-04-15,3164.966064453125,70524.0,5825.0,1211.6700439453125,12211.5,22157.8203125,11523.48828125,11273.7900390625,3012.64990234375
2010-04-16,3130.302001953125,69421.0,5744.0,1192.1300048828125,12070.7001953125,21865.259765625,11259.6884765625,11102.1796875,2949.64990234375
2010-04-19,2980.297119140625,69098.0,5727.89990234375,1197.52001953125,12103.0,21405.169921875,11199.48828125,10908.76953125,2940.18994140625
2010-04-20,2979.532958984375,69318.0,5783.7001953125,1207.1700439453125,12113.5,21623.380859375,11305.587890625,10900.6796875,2983.909912109375
2010-04-22,2999.48388671875,69386.0,5665.2998046875,1208.6700439453125,12160.900390625,21454.939453125,10821.8896484375,10949.08984375,2897.590087890625
2010-04-23,2983.537109375,69509.0,5723.7001953125,1217.280029296875,12239.599609375,21244.490234375,10918.189453125,10914.4599609375,2918.110107421875
2010-04-26,2969.5029296875,68872.0,5753.89990234375,1212.050048828125,12281.0,21587.060546875,10939.2890625,11165.7900390625,2947.0400390625
2010-04-27,2907.927978515625,66511.0,5603.5,1183.7099609375,12146.7001953125,21261.7890625,10480.8896484375,11212.66015625,2838.780029296875
2010-04-28,2900.3310546875,66656.0,5586.60009765625,1191.3599853515625,12076.900390625,20949.400390625,10166.9892578125,10924.7900390625,2788.5400390625
2010-04-30,2870.611083984375,67530.0,5553.2998046875,1186.68994140625,12210.7001953125,21108.58984375,10492.189453125,11057.400390625,2816.860107421875
2010-05-06,2739.701904296875,63414.0,5261.0,1128.1500244140625,11842.400390625,20133.41015625,9352.58984375,10695.6904296875,2611.409912109375
2010-05-07,2688.383056640625,62871.0,5123.0,1110.8800048828125,11692.400390625,19920.2890625,9046.0908203125,10364.58984375,2500.179931640625
2010-05-10,2698.757080078125,65453.0,5387.39990234375,1159.72998046875,11947.900390625,20426.640625,10351.8896484375,10530.7001953125,2758.889892578125
2010-05-11,2647.572998046875,64425.0,5334.2001953125,1155.7900390625,12000.599609375,20146.509765625,10008.58984375,10411.099609375,2730.47998046875
2010-05-12,2655.714111328125,65224.0,5383.5,1171.6700439453125,12196.0,20212.490234375,10089.7900390625,10394.0302734375,2764.31005859375
2010-05-14,2696.62890625,63412.0,5262.89990234375,1135.6800537109375,12015.0,20145.4296875,9314.6904296875,10462.509765625,2633.919921875
2010-05-17,2559.930908203125,62866.0,5262.5,1136.93994140625,11813.0,19715.19921875,9286.08984375,10235.759765625,2635.340087890625
2010-05-18,2594.782958984375,60841.0,5307.2998046875,1120.800048828125,11764.5,19944.939453125,9627.58984375,10242.6396484375,2698.2099609375
2010-05-19,2587.806884765625,59689.0,5158.10009765625,1115.050048828125,11665.7998046875,19578.98046875,9376.490234375,10186.83984375,2619.47998046875
2010-05-20,2555.93994140625,58192.0,5073.10009765625,1071.5899658203125,11406.0,19545.830078125,9270.490234375,10030.3095703125,2569.580078125
2010-05-25,2622.6298828125,59184.0,4940.7001953125,1074.030029296875,11518.099609375,18985.5,9004.3916015625,9459.8896484375,2488.5
2010-05-26,2625.79296875,60190.0,5038.10009765625,1067.949951171875,11543.900390625,19196.44921875,9042.5908203125,9522.66015625,2530.340087890625
2010-05-27,2655.91796875,62092.0,5195.2001953125,1103.06005859375,11749.099609375,19431.369140625,9334.890625,9639.7197265625,2619.360107421875
2010-05-28,2655.76708984375,61947.0,5188.39990234375,1089.4100341796875,11671.400390625,19766.7109375,9425.490234375,9762.98046875,2614.06005859375
2010-06-01,2568.282958984375,61841.0,5163.2998046875,1070.7099609375,11572.0,19496.94921875,9299.6904296875,9711.830078125,2606.580078125
2010-06-02,2571.423095703125,62943.0,5151.2998046875,1098.3800048828125,11780.7001953125,19471.80078125,9267.990234375,9603.240234375,2601.97998046875
2010-06-04,2553.593017578125,61676.0,5126.0,1064.8800048828125,11569.599609375,19780.0703125,8923.3916015625,9901.1904296875,2553.590087890625
2010-06-07,2511.72900390625,61183.0,5069.10009765625,1050.469970703125,11504.7001953125,19378.150390625,8795.291015625,9520.7998046875,2529.969970703125
2010-06-08,2513.947021484375,61856.0,5028.2001953125,1062.0,11517.2001953125,19487.48046875,8669.791015625,9537.9404296875,2510.840087890625
2010-06-09,2583.8701171875,61479.0,5085.89990234375,1055.68994140625,11450.599609375,19621.240234375,8868.69140625,9439.1298828125,2556.679931640625
2010-06-10,2562.580078125,63049.0,5132.5,1086.8399658203125,11635.900390625,19632.69921875,9198.1904296875,9542.650390625,2608.739990234375
2010-06-11,2569.94091796875,63605.0,5163.7001953125,1091.5999755859375,11666.900390625,19872.380859375,9561.6904296875,9705.25,2638.31005859375
2010-06-17,2560.2451171875,64541.0,5253.89990234375,1116.0400390625,11946.0,20138.400390625,9755.08984375,9999.400390625,2728.1201171875
2010-06-18,2513.221923828125,64438.0,5250.7998046875,1117.510009765625,11927.599609375,20286.7109375,9971.7900390625,9995.01953125,2737.02001953125
2010-06-21,2586.208984375,64829.0,5299.10009765625,1113.199951171875,11936.099609375,20912.1796875,10071.890625,10238.009765625,2768.27001953125
2010-06-22,2588.697998046875,64811.0,5247.0,1095.31005859375,11797.900390625,20819.080078125,10016.08984375,10112.8896484375,2745.969970703125
2010-06-23,2569.8720703125,65160.0,5178.5,1092.0400390625,11807.5,20856.609375,9885.990234375,9923.7001953125,2704.800048828125
2010-06-24,2566.7451171875,63937.0,5100.2001953125,1073.68994140625,11670.2001953125,20733.490234375,9586.490234375,9928.33984375,2645.320068359375
2010-06-25,2552.81689453125,64824.0,5046.5,1076.760009765625,11707.900390625,20690.7890625,9534.990234375,9737.48046875,2629.25
2010-06-28,2535.278076171875,64225.0,5071.7001953125,1074.5699462890625,11607.0,20726.6796875,9688.490234375,9693.9404296875,2668.669921875
2010-06-29,2427.052001953125,61978.0,4914.2001953125,1041.239990234375,11263.7998046875,20248.900390625,9160.390625,9570.669921875,2556.340087890625
2010-06-30,2398.3701171875,60936.0,4916.89990234375,1030.7099609375,11294.400390625,20128.990234375,9263.390625,9382.6396484375,2573.320068359375
2010-07-02,2382.90087890625,61430.0,4838.10009765625,1022.5800170898438,11196.099609375,19905.3203125,9250.7900390625,9203.7099609375,2522.360107421875
2010-07-06,2409.424072265625,62065.0,4965.0,1028.06005859375,11200.2001953125,20084.119140625,9614.990234375,9338.0400390625,2578.68994140625
